,id,article_id,evidence_type
14216,mi1106,1,t2t
14217,mi1106,2,t2t
14218,mi1106,3,t2t
14219,mi1106,5,t2t
14220,mi1106,9,t2t
14221,mi1106,1,i2t
14222,mi1106,4,i2t
14223,mi1106,5,i2t
14224,mi0285,0,t2t
14225,mi0285,1,t2t
14226,mi0285,5,t2t
14227,mi0285,7,t2t
14228,mi0285,8,t2t
14229,mi0285,9,t2t
14230,fa3693,0,t2t
14231,fa3693,2,t2t
14232,fa3693,4,t2t
14233,fa3693,7,t2t
14234,fa3693,8,t2t
14235,fa3693,9,t2t
14236,fa3693,5,i2t
14237,fa3693,7,i2t
14238,fa3693,8,i2t
14239,mi1008,2,i2t
14240,mi1008,7,i2t
14241,mi1298,7,t2t
14242,mi3820,1,t2t
14243,mi3820,8,t2t
14244,mi3409,0,t2t
14245,mi3409,1,t2t
14246,mi3409,2,t2t
14247,mi3409,5,t2t
14248,mi3409,6,t2t
14249,mi3409,8,t2t
14250,mi3409,0,i2t
14251,mi3409,3,i2t
14252,fa3103,0,t2t
14253,mi1690,6,t2t
14254,mi2006,0,t2t
14255,mi2006,1,t2t
14256,mi2006,9,t2t
14257,fa0460,6,t2t
14258,fa0460,8,t2t
14259,fa0460,9,t2t
14260,fa2308,4,t2t
14261,fa2308,5,t2t
14262,fa2308,0,i2t
14263,fa1633,0,t2t
14264,fa1633,1,t2t
14265,fa1633,2,t2t
14266,fa1633,4,t2t
14267,fa1633,6,t2t
14268,fa1633,8,t2t
14269,fa1633,9,t2t
14270,mi2323,0,t2t
14271,mi2323,1,t2t
14272,mi2323,2,t2t
14273,mi2323,3,t2t
14274,mi2323,9,i2t
14275,fa3432,3,t2t
14276,fa3432,2,i2t
14277,mi2710,0,t2t
14278,fa3011,1,t2t
14279,fa3011,2,t2t
14280,fa3011,3,t2t
14281,fa3011,5,t2t
14282,fa3011,6,t2t
14283,fa3011,9,t2t
14284,fa3011,1,i2t
14285,mi3315,7,t2t
14286,fa0931,0,t2t
14287,fa0931,3,t2t
14288,fa0931,7,t2t
14289,fa0931,3,i2t
14290,mi2038,0,t2t
14291,mi2038,1,t2t
14292,mi2038,4,t2t
14293,mi2038,8,t2t
14294,mi2038,9,t2t
14295,mi2038,9,i2t
14296,mi2841,0,t2t
14297,mi2841,1,t2t
14298,mi2841,3,t2t
14299,mi2841,4,t2t
14300,mi2841,6,t2t
14301,mi2841,7,t2t
14302,mi2841,0,i2t
14303,mi2841,5,i2t
14304,fa3516,0,t2t
14305,fa3516,1,t2t
14306,fa3516,2,t2t
14307,fa3516,6,t2t
14308,fa2606,6,t2t
14309,mi4836,3,t2t
14310,mi4836,6,t2t
14311,mi4836,8,t2t
14312,fa2004,4,t2t
14313,fa2004,0,i2t
14314,mi3005,6,i2t
14315,mi5054,0,t2t
14316,mi5054,2,t2t
14317,mi5054,3,t2t
14318,mi5054,4,t2t
14319,mi5054,7,t2t
14320,mi5054,9,t2t
14321,mi0755,1,t2t
14322,mi0755,7,t2t
14323,mi0755,8,t2t
14324,mi0755,1,i2t
14325,mi0755,5,i2t
14326,fa2875,0,t2t
14327,fa2875,2,t2t
14328,fa2875,3,t2t
14329,fa2875,1,i2t
14330,fa2875,2,i2t
14331,fa2875,5,i2t
14332,fa2295,1,t2t
14333,fa2295,3,t2t
14334,fa2295,4,t2t
14335,mi1729,0,t2t
14336,mi4377,0,t2t
14337,mi4377,4,t2t
14338,mi4377,6,t2t
14339,mi4112,2,t2t
14340,mi4112,6,t2t
14341,mi4112,7,t2t
14342,fa3079,5,i2t
14343,mi1789,1,t2t
14344,mi1789,2,t2t
14345,mi1789,3,t2t
14346,mi1789,4,t2t
14347,mi1789,6,t2t
14348,mi1789,7,t2t
14349,mi1789,3,i2t
14350,mi1789,4,i2t
14351,fa3293,0,t2t
14352,fa3293,2,t2t
14353,fa3293,3,t2t
14354,fa3293,5,t2t
14355,fa3293,7,t2t
14356,fa3293,8,t2t
14357,fa3293,9,t2t
14358,fa3293,2,i2t
14359,fa3293,3,i2t
14360,mi2998,1,t2t
14361,mi2998,6,t2t
14362,mi2998,7,t2t
14363,fa1962,0,t2t
14364,fa1962,6,t2t
14365,fa1962,7,t2t
14366,fa1962,9,t2t
14367,mi4674,1,t2t
14368,mi4674,2,t2t
14369,mi4674,7,t2t
14370,fa2907,0,t2t
14371,fa2907,1,t2t
14372,fa2907,4,t2t
14373,fa2907,7,t2t
14374,fa2907,8,t2t
14375,fa2907,2,i2t
14376,fa2907,9,i2t
14377,fa0540,0,t2t
14378,fa0540,1,t2t
14379,fa0540,3,t2t
14380,fa0540,5,t2t
14381,fa0540,7,t2t
14382,fa0540,8,t2t
14383,fa0540,9,t2t
14384,fa0540,6,i2t
14385,fa1971,0,t2t
14386,fa1971,6,t2t
14387,fa1971,8,t2t
14388,fa1971,9,t2t
14389,fa1971,2,i2t
14390,fa0974,0,i2t
14391,fa0974,1,i2t
14392,fa0974,3,i2t
14393,fa0974,5,i2t
14394,fa0974,6,i2t
14395,fa0974,7,i2t
14396,fa1502,0,t2t
14397,fa1958,7,t2t
14398,mi0330,2,t2t
14399,mi0330,3,t2t
14400,mi0330,4,t2t
14401,mi0330,5,t2t
14402,mi0330,8,t2t
14403,mi0330,4,i2t
14404,mi0330,5,i2t
14405,mi4387,3,t2t
14406,fa2603,0,t2t
14407,fa2603,2,t2t
14408,fa2603,3,t2t
14409,fa2603,4,t2t
14410,fa2603,5,t2t
14411,fa2603,7,t2t
14412,fa3048,0,t2t
14413,fa3048,1,t2t
14414,fa3048,5,t2t
14415,fa3048,6,t2t
14416,fa3048,8,t2t
14417,mi1924,6,t2t
14418,mi1924,7,t2t
14419,mi1924,4,i2t
14420,fa3925,4,t2t
14421,fa3925,6,t2t
14422,fa3925,2,i2t
14423,fa3493,1,t2t
14424,fa3493,2,t2t
14425,fa3493,3,t2t
14426,fa3493,5,t2t
14427,fa3493,9,t2t
14428,mi4381,0,t2t
14429,mi4381,1,t2t
14430,mi4381,3,t2t
14431,mi4381,5,t2t
14432,mi4381,6,t2t
14433,mi4381,7,t2t
14434,mi4381,8,t2t
14435,mi4381,9,t2t
14436,mi4861,2,t2t
14437,mi4861,4,t2t
14438,mi4861,6,t2t
14439,mi4861,7,t2t
14440,mi4861,9,t2t
14441,mi4861,5,i2t
14442,fa1699,1,t2t
14443,fa1699,6,t2t
14444,mi0899,9,i2t
14445,fa0701,4,t2t
14446,fa0701,8,t2t
14447,fa0701,9,t2t
14448,fa0701,4,i2t
14449,fa0701,6,i2t
14450,fa0186,5,t2t
14451,mi0521,0,t2t
14452,mi0521,1,t2t
14453,mi0521,2,t2t
14454,mi0521,5,t2t
14455,mi0521,7,t2t
14456,mi0521,5,i2t
14457,mi0521,8,i2t
14458,mi3304,3,t2t
14459,mi3304,5,t2t
14460,mi0015,3,t2t
14461,mi0015,6,t2t
14462,mi0015,9,t2t
14463,mi4438,0,t2t
14464,mi4438,1,t2t
14465,mi4438,9,t2t
14466,mi4438,4,i2t
14467,fa3114,2,t2t
14468,fa3114,3,t2t
14469,fa3114,4,t2t
14470,fa3114,5,t2t
14471,fa3114,7,t2t
14472,fa3114,9,t2t
14473,fa3114,6,i2t
14474,mi3481,0,t2t
14475,mi3481,8,i2t
14476,mi2814,1,t2t
14477,mi2814,2,t2t
14478,mi2814,4,t2t
14479,mi2814,5,t2t
14480,mi2814,7,t2t
14481,mi2814,9,t2t
14482,fa4080,0,t2t
14483,fa4080,1,t2t
14484,fa4080,2,t2t
14485,fa4080,4,t2t
14486,fa4080,5,t2t
14487,fa4080,8,t2t
14488,mi2168,0,t2t
14489,mi2168,1,t2t
14490,mi2168,3,t2t
14491,mi0139,7,t2t
14492,mi0139,4,i2t
14493,mi0139,6,i2t
14494,mi0986,0,t2t
14495,mi0986,2,t2t
14496,mi0986,3,t2t
14497,mi0986,4,t2t
14498,mi0986,5,t2t
14499,mi0986,7,t2t
14500,mi0986,9,t2t
14501,mi0381,1,t2t
14502,mi0381,8,t2t
14503,mi0381,9,t2t
14504,mi0381,4,i2t
14505,mi0381,6,i2t
14506,mi1533,0,t2t
14507,mi1533,1,t2t
14508,mi1533,6,t2t
14509,mi1533,9,t2t
14510,mi1533,0,i2t
14511,fa1447,0,t2t
14512,fa1447,1,t2t
14513,fa1447,3,t2t
14514,fa1447,4,t2t
14515,fa1447,5,t2t
14516,fa1447,6,t2t
14517,fa1447,8,t2t
14518,fa1447,9,t2t
14519,fa2847,2,t2t
14520,fa2847,3,t2t
14521,fa2847,5,t2t
14522,fa2847,6,t2t
14523,fa2847,3,i2t
14524,fa3800,4,t2t
14525,fa3800,0,i2t
14526,fa0410,0,t2t
14527,fa0410,1,t2t
14528,fa0410,2,t2t
14529,fa0410,3,t2t
14530,fa0410,4,t2t
14531,fa0410,5,t2t
14532,fa0410,8,t2t
14533,fa0410,9,t2t
14534,fa0410,0,i2t
14535,fa0410,5,i2t
14536,fa2088,4,t2t
14537,fa2088,8,t2t
14538,fa2088,9,t2t
14539,mi1616,4,t2t
14540,mi1616,5,t2t
14541,mi1616,6,t2t
14542,mi1616,7,t2t
14543,mi1616,8,t2t
14544,mi1616,3,i2t
14545,mi1616,6,i2t
14546,mi1616,9,i2t
14547,fa0135,1,i2t
14548,fa2839,0,t2t
14549,fa2839,3,t2t
14550,fa2839,4,t2t
14551,fa2839,7,t2t
14552,fa2839,8,t2t
14553,fa2839,0,i2t
14554,mi5351,3,t2t
14555,mi5351,4,t2t
14556,mi5351,5,t2t
14557,mi5351,6,t2t
14558,mi5351,8,t2t
14559,mi5351,9,t2t
14560,mi5351,3,i2t
14561,fa3529,2,t2t
14562,fa3529,4,t2t
14563,fa3529,4,i2t
14564,fa0192,2,t2t
14565,fa0192,4,t2t
14566,fa0192,5,t2t
14567,fa0356,7,t2t
14568,fa0356,9,t2t
14569,fa3422,0,t2t
14570,fa3422,1,t2t
14571,fa3422,2,t2t
14572,fa3422,3,t2t
14573,fa3422,4,t2t
14574,fa3422,5,t2t
14575,fa3422,7,t2t
14576,fa3422,1,i2t
14577,fa3422,6,i2t
14578,mi4105,1,i2t
14579,fa2600,1,t2t
14580,fa2600,2,t2t
14581,fa2600,5,t2t
14582,fa2600,6,t2t
14583,fa2600,8,t2t
14584,fa2673,8,t2t
14585,fa2673,8,i2t
14586,mi1493,2,t2t
14587,mi1493,5,t2t
14588,mi1493,8,t2t
14589,mi1493,5,i2t
14590,mi1493,6,i2t
14591,fa3243,0,t2t
14592,fa3243,1,t2t
14593,fa3243,2,t2t
14594,fa3243,7,t2t
14595,fa3243,8,t2t
14596,fa3243,9,t2t
14597,fa3243,2,i2t
14598,mi1512,0,t2t
14599,mi1512,1,t2t
14600,mi1512,9,t2t
14601,mi1512,6,i2t
14602,fa0529,2,t2t
14603,fa0529,0,i2t
14604,mi3900,2,t2t
14605,mi3900,6,t2t
14606,mi1139,0,t2t
14607,mi1139,1,t2t
14608,mi1139,3,t2t
14609,mi1139,4,t2t
14610,mi1139,7,t2t
14611,mi1139,8,t2t
14612,mi1139,9,t2t
14613,mi1139,1,i2t
14614,mi1139,2,i2t
14615,fa3709,2,i2t
14616,fa3709,9,i2t
14617,fa1992,0,t2t
14618,fa1992,1,t2t
14619,fa1992,4,t2t
14620,fa1992,6,t2t
14621,fa1992,8,t2t
14622,fa1992,9,t2t
14623,fa1992,3,i2t
14624,fa1992,4,i2t
14625,fa1992,5,i2t
14626,fa1992,9,i2t
14627,fa1646,4,t2t
14628,fa1646,7,i2t
14629,fa4266,0,t2t
14630,fa4266,1,t2t
14631,fa4266,3,t2t
14632,fa4266,5,t2t
14633,fa4266,7,t2t
14634,fa4266,8,t2t
14635,fa4266,9,t2t
14636,mi1623,7,i2t
14637,mi3467,0,t2t
14638,mi3467,1,t2t
14639,mi3467,3,t2t
14640,mi3467,7,t2t
14641,mi3467,8,t2t
14642,mi3467,2,i2t
14643,mi3467,3,i2t
14644,mi3467,5,i2t
14645,fa1043,1,t2t
14646,fa1043,3,t2t
14647,fa1043,4,t2t
14648,fa1043,5,t2t
14649,fa1043,1,i2t
14650,fa0086,1,t2t
14651,fa0086,3,t2t
14652,fa0086,7,t2t
14653,fa0086,5,i2t
14654,fa0086,6,i2t
14655,mi4231,1,t2t
14656,mi4231,3,t2t
14657,mi4231,4,t2t
14658,mi4231,6,t2t
14659,mi4231,8,t2t
14660,mi4231,3,i2t
14661,fa3789,4,t2t
14662,fa3789,7,t2t
14663,fa3789,9,t2t
14664,fa1874,9,t2t
14665,mi3769,0,i2t
14666,mi2888,0,t2t
14667,mi2888,1,t2t
14668,mi2888,2,t2t
14669,mi2888,4,t2t
14670,mi2888,6,t2t
14671,mi2888,7,t2t
14672,mi2888,8,t2t
14673,mi2888,9,i2t
14674,mi3966,2,t2t
14675,mi3966,8,t2t
14676,mi3216,2,t2t
14677,mi3216,5,t2t
14678,mi3216,6,t2t
14679,mi3216,8,t2t
14680,mi3216,1,i2t
14681,mi5090,2,i2t
14682,mi5090,5,i2t
14683,mi5090,6,i2t
14684,fa0553,0,t2t
14685,fa0553,1,t2t
14686,fa0553,2,t2t
14687,fa0553,3,t2t
14688,fa0553,4,t2t
14689,fa0553,5,t2t
14690,fa0553,7,t2t
14691,fa0553,8,t2t
14692,fa0553,2,i2t
14693,fa0553,3,i2t
14694,fa0553,4,i2t
14695,fa0553,5,i2t
14696,fa0553,6,i2t
14697,fa0553,7,i2t
14698,fa0553,8,i2t
14699,mi3006,0,t2t
14700,mi3006,0,i2t
14701,mi3006,2,i2t
14702,mi3006,5,i2t
14703,mi3006,7,i2t
14704,mi3006,9,i2t
14705,mi0211,0,t2t
14706,mi0211,0,i2t
14707,fa3217,0,t2t
14708,fa3783,0,t2t
14709,fa3783,1,t2t
14710,fa3783,3,t2t
14711,fa3783,6,t2t
14712,fa3783,9,t2t
14713,fa0953,3,t2t
14714,fa0953,5,t2t
14715,fa0953,6,t2t
14716,fa0953,7,t2t
14717,fa0953,8,t2t
14718,mi1039,0,t2t
14719,mi1039,2,t2t
14720,mi1039,4,t2t
14721,mi1039,6,t2t
14722,mi1039,7,t2t
14723,mi0680,0,t2t
14724,mi0680,1,t2t
14725,mi0680,5,i2t
14726,fa1928,0,t2t
14727,fa1928,1,t2t
14728,fa1928,3,t2t
14729,fa0015,0,t2t
14730,fa0015,2,t2t
14731,fa0015,4,t2t
14732,fa0015,6,t2t
14733,mi1216,0,t2t
14734,mi1216,1,t2t
14735,mi1216,2,t2t
14736,mi1216,5,t2t
14737,mi1216,9,t2t
14738,mi5411,0,t2t
14739,mi0214,2,t2t
14740,mi0214,3,t2t
14741,mi0214,6,t2t
14742,mi5160,0,t2t
14743,mi5160,8,t2t
14744,mi0026,2,i2t
14745,fa1593,0,t2t
14746,fa1593,5,t2t
14747,mi0141,3,t2t
14748,mi0141,7,t2t
14749,mi0141,5,i2t
14750,fa0206,0,t2t
14751,fa0206,2,t2t
14752,fa0206,4,t2t
14753,fa0206,5,t2t
14754,fa0206,6,t2t
14755,fa0206,7,t2t
14756,fa2224,3,t2t
14757,fa2224,7,i2t
14758,mi4510,0,t2t
14759,mi4510,1,t2t
14760,mi4510,2,t2t
14761,mi4510,4,t2t
14762,fa0211,1,t2t
14763,fa0211,2,t2t
14764,fa0211,3,i2t
14765,fa2215,0,t2t
14766,fa2215,1,t2t
14767,fa2215,2,t2t
14768,fa2215,3,t2t
14769,fa2215,5,t2t
14770,fa2215,9,t2t
14771,mi2189,2,t2t
14772,mi2189,4,t2t
14773,mi2189,6,t2t
14774,mi2189,7,t2t
14775,mi2189,8,t2t
14776,mi2189,9,t2t
14777,fa2666,1,i2t
14778,mi3647,0,t2t
14779,mi3647,6,t2t
14780,mi4999,0,t2t
14781,mi4999,1,t2t
14782,mi4999,2,t2t
14783,mi4999,4,t2t
14784,mi4999,5,t2t
14785,mi4999,6,t2t
14786,mi4999,7,t2t
14787,mi4999,8,t2t
14788,mi4999,0,i2t
14789,mi5302,0,t2t
14790,mi5302,5,t2t
14791,mi5302,6,t2t
14792,mi5302,7,t2t
14793,mi5302,8,t2t
14794,mi5302,9,t2t
14795,fa0467,0,t2t
14796,fa0467,2,t2t
14797,fa0467,4,t2t
14798,fa0467,6,t2t
14799,fa0467,8,t2t
14800,fa3533,0,t2t
14801,fa3533,6,t2t
14802,fa3533,7,t2t
14803,fa3533,1,i2t
14804,fa3533,2,i2t
14805,fa3122,1,t2t
14806,fa3122,5,t2t
14807,fa3122,3,i2t
14808,fa3122,4,i2t
14809,fa3122,6,i2t
14810,fa3122,8,i2t
14811,mi0126,7,t2t
14812,mi3169,1,t2t
14813,fa3976,0,t2t
14814,fa3976,1,t2t
14815,fa3976,5,t2t
14816,mi1820,0,t2t
14817,mi1820,3,t2t
14818,mi1820,5,t2t
14819,mi1820,8,t2t
14820,fa1966,0,t2t
14821,fa1966,2,t2t
14822,fa1966,4,t2t
14823,fa1966,5,t2t
14824,mi4787,1,t2t
14825,mi4787,2,t2t
14826,mi4787,4,t2t
14827,mi4787,7,t2t
14828,mi4787,9,t2t
14829,mi1585,1,t2t
14830,mi1585,2,t2t
14831,mi1585,4,t2t
14832,fa2821,0,t2t
14833,fa2821,3,t2t
14834,fa2821,4,t2t
14835,fa2821,5,t2t
14836,fa2821,6,t2t
14837,fa2821,7,t2t
14838,fa2821,8,t2t
14839,fa2821,9,t2t
14840,fa2821,5,i2t
14841,fa2821,6,i2t
14842,fa2821,9,i2t
14843,fa3732,0,t2t
14844,fa3732,1,t2t
14845,fa3732,2,t2t
14846,fa3732,4,t2t
14847,fa3732,8,t2t
14848,fa1599,0,t2t
14849,fa1599,6,t2t
14850,fa3980,7,t2t
14851,fa3980,3,i2t
14852,fa3980,4,i2t
14853,fa3980,7,i2t
14854,fa3980,8,i2t
14855,mi0182,0,t2t
14856,mi0182,1,t2t
14857,mi0182,3,t2t
14858,mi0182,5,t2t
14859,mi0182,8,t2t
14860,mi0182,9,t2t
14861,fa1619,0,t2t
14862,fa1619,1,t2t
14863,fa1619,2,t2t
14864,fa1619,4,t2t
14865,fa1619,6,t2t
14866,fa1619,8,t2t
14867,fa1619,9,t2t
14868,fa1619,5,i2t
14869,fa1371,2,t2t
14870,fa1371,3,t2t
14871,fa1371,5,t2t
14872,fa1371,6,t2t
14873,fa1371,7,t2t
14874,fa3051,2,t2t
14875,fa1542,0,t2t
14876,fa1542,2,t2t
14877,fa1542,4,t2t
14878,mi2994,3,t2t
14879,mi2994,8,t2t
14880,mi2994,9,t2t
14881,mi2994,5,i2t
14882,mi2994,7,i2t
14883,fa2000,0,t2t
14884,fa2000,2,t2t
14885,fa2000,3,t2t
14886,fa2000,5,t2t
14887,fa2000,7,t2t
14888,fa2000,8,t2t
14889,fa2000,9,t2t
14890,fa2000,8,i2t
14891,mi4288,0,t2t
14892,mi4288,1,t2t
14893,mi4288,2,t2t
14894,mi4288,3,t2t
14895,mi4288,6,t2t
14896,mi4288,7,t2t
14897,mi4288,2,i2t
14898,mi4288,3,i2t
14899,fa0982,2,t2t
14900,fa0982,4,t2t
14901,fa0982,5,t2t
14902,mi1042,3,t2t
14903,mi2177,2,t2t
14904,mi2177,4,t2t
14905,mi2177,5,t2t
14906,mi2177,7,t2t
14907,mi2177,8,t2t
14908,mi2177,9,t2t
14909,mi2717,0,t2t
14910,mi5106,9,t2t
14911,fa1647,0,t2t
14912,fa1647,1,t2t
14913,fa1647,3,t2t
14914,fa1647,6,t2t
14915,fa1647,9,t2t
14916,fa1647,9,i2t
14917,mi1713,0,t2t
14918,mi1713,6,t2t
14919,mi1713,6,i2t
14920,mi0170,1,t2t
14921,mi0170,2,t2t
14922,mi0170,4,t2t
14923,mi0170,5,t2t
14924,mi0170,7,t2t
14925,mi0170,8,i2t
14926,fa1204,3,t2t
14927,fa1204,1,i2t
14928,fa1655,3,t2t
14929,fa1655,5,t2t
14930,fa1655,6,t2t
14931,fa1655,8,t2t
14932,fa1655,9,t2t
14933,fa1655,3,i2t
14934,fa0848,0,t2t
14935,fa0848,2,t2t
14936,fa0848,3,t2t
14937,fa0848,4,t2t
14938,fa0848,7,t2t
14939,fa0848,8,t2t
14940,fa3586,0,t2t
14941,fa3586,1,t2t
14942,fa3586,2,t2t
14943,fa3586,3,t2t
14944,fa3586,4,t2t
14945,fa3586,5,t2t
14946,fa3586,6,t2t
14947,fa3586,7,t2t
14948,fa3586,2,i2t
14949,fa3586,5,i2t
14950,fa3586,9,i2t
14951,fa0636,0,t2t
14952,fa0636,8,i2t
14953,mi4799,1,t2t
14954,mi4799,3,t2t
14955,mi4799,5,t2t
14956,mi4799,8,t2t
14957,mi4799,0,i2t
14958,mi4799,3,i2t
14959,mi4799,6,i2t
14960,mi4799,8,i2t
14961,mi1374,6,t2t
14962,mi1374,9,i2t
14963,mi0258,0,t2t
14964,mi0258,3,t2t
14965,mi0258,5,t2t
14966,mi0258,7,t2t
14967,mi0258,0,i2t
14968,mi0258,3,i2t
14969,mi0258,4,i2t
14970,mi0258,5,i2t
14971,mi0258,8,i2t
14972,fa2692,2,t2t
14973,fa2692,8,t2t
14974,mi4764,0,t2t
14975,mi4764,7,t2t
14976,mi4764,3,i2t
14977,fa1574,2,t2t
14978,fa1574,3,t2t
14979,fa1574,4,t2t
14980,fa1574,9,t2t
14981,mi4854,1,t2t
14982,mi4854,2,t2t
14983,mi4854,3,t2t
14984,mi4854,4,t2t
14985,mi4854,6,t2t
14986,mi4854,8,t2t
14987,mi4854,9,t2t
14988,mi4880,4,t2t
14989,mi4880,6,t2t
14990,fa1007,6,i2t
14991,mi3665,0,i2t
14992,mi3665,1,i2t
14993,mi3665,9,i2t
14994,mi1592,0,i2t
14995,mi1592,1,i2t
14996,mi1592,2,i2t
14997,mi1592,8,i2t
14998,mi0920,0,t2t
14999,mi0920,2,t2t
15000,mi0920,3,t2t
15001,mi0920,5,t2t
15002,mi0920,8,t2t
15003,fa3205,0,i2t
15004,fa3205,3,i2t
15005,fa3205,9,i2t
15006,mi1861,3,t2t
15007,mi1861,6,t2t
15008,mi5362,6,t2t
15009,mi5362,7,t2t
15010,mi5362,8,t2t
15011,mi5362,1,i2t
15012,fa3130,1,t2t
15013,fa3130,4,t2t
15014,fa3130,5,t2t
15015,fa3130,6,t2t
15016,fa3130,7,t2t
15017,fa3130,0,i2t
15018,fa3130,1,i2t
15019,fa3053,0,t2t
15020,fa3053,1,t2t
15021,fa3053,2,t2t
15022,fa3053,4,t2t
15023,fa3053,7,t2t
15024,fa3053,8,t2t
15025,fa3053,3,i2t
15026,mi2643,0,t2t
15027,mi2643,1,t2t
15028,mi2643,2,t2t
15029,mi2643,5,t2t
15030,mi2643,6,t2t
15031,mi2643,7,t2t
15032,mi2643,8,t2t
15033,mi2643,9,t2t
15034,mi0472,3,t2t
15035,mi0472,3,i2t
15036,fa1412,0,t2t
15037,fa1412,2,t2t
15038,fa1412,3,t2t
15039,fa1412,9,t2t
15040,fa1412,2,i2t
15041,mi0335,1,t2t
15042,mi0335,2,t2t
15043,mi0335,3,t2t
15044,mi0335,6,t2t
15045,mi0335,7,t2t
15046,mi0335,0,i2t
15047,mi0335,1,i2t
15048,mi0335,9,i2t
15049,mi2692,1,t2t
15050,mi2692,7,i2t
15051,mi2692,9,i2t
15052,mi2402,0,t2t
15053,mi2402,8,t2t
15054,mi2402,9,t2t
15055,mi1050,0,t2t
15056,mi1050,2,t2t
15057,mi1050,8,t2t
15058,mi1050,9,t2t
15059,mi2385,3,t2t
15060,mi2385,2,i2t
15061,mi4565,1,t2t
15062,mi4565,2,t2t
15063,fa2458,0,t2t
15064,fa2458,1,t2t
15065,fa2458,2,t2t
15066,fa2458,4,t2t
15067,fa2458,5,t2t
15068,fa2458,8,t2t
15069,fa2458,9,t2t
15070,fa2458,4,i2t
15071,fa2099,0,t2t
15072,fa0045,1,t2t
15073,fa0045,0,i2t
15074,mi3044,0,t2t
15075,mi3044,1,t2t
15076,mi3044,2,t2t
15077,mi3044,3,t2t
15078,mi3044,5,t2t
15079,mi3044,6,t2t
15080,mi3044,7,t2t
15081,mi2301,0,t2t
15082,mi2301,2,t2t
15083,mi2301,3,t2t
15084,mi2301,4,t2t
15085,mi2301,7,t2t
15086,fa1498,0,t2t
15087,fa1498,2,t2t
15088,fa1498,5,t2t
15089,fa1498,6,t2t
15090,fa1498,0,i2t
15091,fa1498,3,i2t
15092,fa4140,0,t2t
15093,fa4140,6,t2t
15094,fa4140,7,t2t
15095,fa4140,8,t2t
15096,fa4140,7,i2t
15097,fa1805,0,t2t
15098,fa1805,2,t2t
15099,fa1805,3,t2t
15100,fa1805,4,t2t
15101,fa1805,7,t2t
15102,mi0008,0,t2t
15103,mi0008,4,t2t
15104,mi0008,8,t2t
15105,mi4085,0,i2t
15106,mi4085,1,i2t
15107,mi4133,0,t2t
15108,mi4133,1,t2t
15109,mi4133,3,t2t
15110,mi4133,4,t2t
15111,mi4133,5,t2t
15112,mi4133,7,t2t
15113,mi4133,2,i2t
15114,fa3647,1,t2t
15115,fa3647,4,t2t
15116,fa3647,5,t2t
15117,fa3647,6,t2t
15118,fa3647,7,t2t
15119,mi1451,4,t2t
15120,mi1451,9,t2t
15121,mi1451,5,i2t
15122,mi3069,2,t2t
15123,mi3069,4,t2t
15124,mi3069,5,t2t
15125,mi3069,6,t2t
15126,mi3069,8,t2t
15127,fa3543,1,t2t
15128,fa3543,2,t2t
15129,fa3543,5,t2t
15130,fa3543,6,t2t
15131,fa3543,7,t2t
15132,fa3543,8,t2t
15133,fa3543,9,t2t
15134,mi4433,3,t2t
15135,mi4433,4,t2t
15136,mi4433,7,t2t
15137,mi4433,3,i2t
15138,mi4433,4,i2t
15139,mi1091,8,i2t
15140,fa0946,0,t2t
15141,fa0946,1,t2t
15142,fa0946,3,t2t
15143,fa0946,4,t2t
15144,fa0946,5,t2t
15145,fa0946,6,t2t
15146,fa0946,8,t2t
15147,fa0946,9,t2t
15148,fa0946,5,i2t
15149,fa0946,7,i2t
15150,fa0946,8,i2t
15151,fa0946,9,i2t
15152,mi0942,2,t2t
15153,mi4284,0,t2t
15154,mi4284,1,t2t
15155,mi4284,3,t2t
15156,mi4284,4,t2t
15157,mi4284,5,t2t
15158,mi4284,6,t2t
15159,mi4284,7,t2t
15160,mi4284,9,t2t
15161,mi1782,0,t2t
15162,mi1782,1,t2t
15163,mi2262,0,t2t
15164,fa0154,0,t2t
15165,fa0154,2,t2t
15166,fa0154,3,t2t
15167,fa0154,5,t2t
15168,mi3970,0,t2t
15169,mi3970,1,t2t
15170,mi3970,4,t2t
15171,mi3970,5,t2t
15172,mi3970,6,t2t
15173,mi3970,7,t2t
15174,fa2511,4,i2t
15175,mi1370,1,t2t
15176,mi1370,3,t2t
15177,mi1370,4,t2t
15178,mi1370,5,t2t
15179,mi1370,7,t2t
15180,mi1370,8,t2t
15181,mi1370,0,i2t
15182,fa3238,1,t2t
15183,fa2571,0,t2t
15184,fa2571,1,t2t
15185,fa2571,3,t2t
15186,fa2571,5,i2t
15187,mi4451,2,t2t
15188,mi4451,3,i2t
15189,fa1929,0,t2t
15190,fa1929,3,t2t
15191,fa1929,5,t2t
15192,fa1929,6,t2t
15193,fa1929,7,t2t
15194,fa1929,8,t2t
15195,fa1929,9,t2t
15196,fa1333,0,t2t
15197,fa1333,1,t2t
15198,mi4592,0,t2t
15199,mi4592,1,t2t
15200,mi4592,3,t2t
15201,fa4048,4,t2t
15202,fa4048,5,t2t
15203,fa4048,8,t2t
15204,fa4048,2,i2t
15205,fa4048,7,i2t
15206,fa1066,0,t2t
15207,fa1066,2,t2t
15208,fa1066,3,t2t
15209,fa1066,4,t2t
15210,fa1066,5,t2t
15211,fa1066,7,t2t
15212,fa1066,8,t2t
15213,fa1066,9,t2t
15214,fa1066,0,i2t
